time;gFx;gFy;gFz;TgF
2,883482;0,2328;0,4832;0,8719;1,024
2,888460;0,2306;0,4801;0,8717;1,022
2,893496;0,2367;0,4788;0,8690;1,020
2,898388;0,2438;0,4776;0,8670;1,019
2,904860;0,2477;0,4766;0,8582;1,012
2,908778;0,2514;0,4784;0,8385;0,998
2,913798;0,2526;0,4820;0,8065;0,973
2,918741;0,2521;0,4857;0,7698;0,944
2,924211;0,2460;0,4874;0,7337;0,915
2,928835;0,2411;0,4891;0,6929;0,882
2,934090;0,2397;0,4906;0,6606;0,857
2,947176;0,2463;0,4915;0,6232;0,831
2,948360;0,2519;0,4947;0,5880;0,809
2,948962;0,2577;0,5006;0,5573;0,792
2,954028;0,2634;0,5094;0,5397;0,787
2,958995;0,2709;0,5174;0,5394;0,795
2,964100;0,2763;0,5248;0,5480;0,807
2,968863;0,2790;0,5238;0,5548;0,812
2,974220;0,2824;0,5272;0,5541;0,815
2,979273;0,2856;0,5336;0,5453;0,815
2,984089;0,2893;0,5431;0,5341;0,815
2,993489;0,2934;0,5553;0,5255;0,819
2,994681;0,2934;0,5648;0,5309;0,829
2,999279;0,2917;0,5722;0,5397;0,839
3,005339;0,2885;0,5753;0,5641;0,856
3,009181;0,2807;0,5797;0,6005;0,881
3,014316;0,2753;0,5827;0,6535;0,918
3,019418;0,2648;0,5824;0,7038;0,951
3,024427;0,2621;0,5805;0,7405;0,977
3,029252;0,2614;0,5829;0,7608;0,993
3,034266;0,2629;0,5873;0,7649;1,000
3,046068;0,2619;0,5937;0,7664;1,004
3,047023;0,2558;0,6005;0,7786;1,016
3,050052;0,2472;0,6037;0,7894;1,024
3,058240;0,2370;0,6061;0,7898;1,023
3,059475;0,2267;0,6071;0,7776;1,012
3,064667;0,2177;0,6113;0,7583;0,998
3,070417;0,2052;0,6139;0,7373;0,981
3,074493;0,1991;0,6166;0,7168;0,966
3,079479;0,1962;0,6257;0,6951;0,956
3,084392;0,1957;0,6372;0,6679;0,944
3,089658;0,1947;0,6452;0,6467;0,934
3,094567;0,1967;0,6530;0,6313;0,929
3,099817;0,1959;0,6601;0,6376;0,938
3,104812;0,1891;0,6606;0,6655;0,957
3,109766;0,1791;0,6516;0,7119;0,982
3,114674;0,1710;0,6401;0,7647;1,012
3,120741;0,1693;0,6220;0,8057;1,032
3,124902;0,1730;0,6105;0,8328;1,047
3,129848;0,1727;0,6039;0,8519;1,058
3,134787;0,1730;0,6025;0,8746;1,076
3,139807;0,1813;0,6027;0,8856;1,086
3,144937;0,1969;0,6088;0,8988;1,103
3,149917;0,2226;0,6164;0,9115;1,123
3,162960;0,2463;0,6235;0,9320;1,148
3,164080;0,2617;0,6286;0,9545;1,172
3,164870;0,2758;0,6318;0,9809;1,199
3,178735;0,2819;0,6301;1,0124;1,225
3,179492;0,2839;0,6249;1,0456;1,251
3,179873;0,2846;0,6157;1,0737;1,270
3,185109;0,2858;0,6025;1,0969;1,284
3,190137;0,2895;0,5871;1,1045;1,284
3,195018;0,2880;0,5822;1,1070;1,283
3,199983;0,2814;0,5778;1,1079;1,281
3,205945;0,2751;0,5763;1,1030;1,275
3,210106;0,2753;0,5793;1,0881;1,263
3,215300;0,2719;0,5873;1,0671;1,248
3,221219;0,2670;0,6012;1,0341;1,226
3,225385;0,2612;0,6200;1,0012;1,206
3,230315;0,2516;0,6418;0,9758;1,195
3,235243;0,2446;0,6555;0,9389;1,171
3,240407;0,2270;0,6679;0,8995;1,143
3,245490;0,2125;0,6765;0,8568;1,112
3,250289;0,2042;0,6836;0,8155;1,084
3,261011;0,2016;0,6933;0,7781;1,062
3,262122;0,2099;0,7041;0,7464;1,047
3,265463;0,2272;0,7134;0,7207;1,039
3,275277;0,2433;0,7231;0,7082;1,041
3,276231;0,2595;0,7278;0,7068;1,047
3,280476;0,2763;0,7263;0,7141;1,055
3,285529;0,2932;0,7234;0,7266;1,066
3,290757;0,3081;0,7104;0,7598;1,085
3,295471;0,3112;0,6946;0,7896;1,097
3,300603;0,3093;0,6799;0,8145;1,105
3,305665;0,3007;0,6648;0,8360;1,110
3,310659;0,2856;0,6484;0,8543;1,110
3,315615;0,2680;0,6330;0,8753;1,113
3,320687;0,2555;0,6149;0,8959;1,116
3,327549;0,2529;0,5988;0,9130;1,121
3,330677;0,2560;0,5866;0,9249;1,125
3,336911;0,2626;0,5802;0,9315;1,128
3,340898;0,2712;0,5761;0,9350;1,131
3,346395;0,2739;0,5731;0,9252;1,122
3,351008;0,2753;0,5712;0,9100;1,109
3,355927;0,2731;0,5692;0,8810;1,084
3,360971;0,2663;0,5665;0,8448;1,051
3,366083;0,2548;0,5658;0,8057;1,017
3,376692;0,2443;0,5653;0,7652;0,982
3,377584;0,2389;0,5658;0,7310;0,955
3,381515;0,2358;0,5636;0,7016;0,930
3,387287;0,2358;0,5658;0,6882;0,922
3,393329;0,2389;0,5643;0,6801;0,916
3,396544;0,2475;0,5590;0,6811;0,915
3,401157;0,2563;0,5551;0,6875;0,920
3,406100;0,2678;0,5519;0,6965;0,928
3,411139;0,2812;0,5475;0,7087;0,939
3,416214;0,2890;0,5414;0,7234;0,949
3,421820;0,2910;0,5350;0,7456;0,963
3,426232;0,2856;0,5250;0,7657;0,971
3,431260;0,2744;0,5113;0,7786;0,971
3,437080;0,2614;0,4999;0,7815;0,964
3,441323;0,2431;0,4886;0,7774;0,950
3,446327;0,2187;0,4793;0,7644;0,928
3,451361;0,2011;0,4754;0,7444;0,906
3,456463;0,1842;0,4762;0,7192;0,882
3,461451;0,1686;0,4840;0,6863;0,856
3,466671;0,1551;0,4923;0,6450;0,826
3,477791;0,1402;0,5020;0,6027;0,797
3,478791;0,1241;0,5118;0,5648;0,772
3,481860;0,1116;0,5240;0,5316;0,755
3,494978;0,1026;0,5355;0,5055;0,744
3,495983;0,0980;0,5411;0,4879;0,735
3,496674;0,0967;0,5514;0,4847;0,740
3,501584;0,0982;0,5585;0,5025;0,758
3,506889;0,1024;0,5607;0,5311;0,779
3,511838;0,1046;0,5614;0,5687;0,806
3,516695;0,1041;0,5597;0,6166;0,839
3,522120;0,1082;0,5536;0,6753;0,880
3,526724;0,1080;0,5455;0,7432;0,928
3,531753;0,1009;0,5355;0,8104;0,977
3,536992;0,1036;0,5294;0,8636;1,018
3,541926;0,1041;0,5299;0,9056;1,054
3,546925;0,1060;0,5387;0,9367;1,086
3,552004;0,1063;0,5485;0,9511;1,103
3,557116;0,1158;0,5563;0,9543;1,111
3,561896;0,1226;0,5653;0,9450;1,108
3,566862;0,1300;0,5744;0,9281;1,099
3,578808;0,1405;0,5854;0,9071;1,089
3,579740;0,1461;0,5915;0,8856;1,075
3,582228;0,1480;0,6020;0,8680;1,067
3,594265;0,1512;0,6113;0,8495;1,057
3,595050;0,1529;0,6205;0,8372;1,053
3,597297;0,1529;0,6266;0,8231;1,046
3,602452;0,1549;0,6340;0,8155;1,044
3,607525;0,1622;0,6423;0,8111;1,047
3,612370;0,1720;0,6479;0,8187;1,058
3,617287;0,1830;0,6513;0,8304;1,071
3,622351;0,1962;0,6528;0,8477;1,088
3,627272;0,2096;0,6560;0,8700;1,110
3,632338;0,2211;0,6586;0,8929;1,131
3,637439;0,2301;0,6591;0,9100;1,147
3,642456;0,2309;0,6584;0,9225;1,157
3,647420;0,2316;0,6523;0,9354;1,164
3,657852;0,2265;0,6420;0,9479;1,167
3,658642;0,2187;0,6332;0,9604;1,171
3,662421;0,2096;0,6281;0,9726;1,177
3,667416;0,1915;0,6237;0,9838;1,181
3,676493;0,1730;0,6210;0,9938;1,185
3,677630;0,1568;0,6193;0,9987;1,186
3,682621;0,1388;0,6164;0,9958;1,179
3,687602;0,1266;0,6179;0,9806;1,166
3,692820;0,1116;0,6215;0,9650;1,153
3,697759;0,0985;0,6279;0,9447;1,139
3,703297;0,0882;0,6364;0,9279;1,129
3,708080;0,0887;0,6396;0,9225;1,126
3,712912;0,1051;0,6406;0,9235;1,129
3,717855;0,1268;0,6391;0,9249;1,131
3,722916;0,1488;0,6393;0,9276;1,136
3,728020;0,1666;0,6428;0,9254;1,139
3,732784;0,1747;0,6472;0,9113;1,131
3,738611;0,1764;0,6486;0,8893;1,115
3,743145;0,1669;0,6550;0,8570;1,091
3,748022;0,1549;0,6555;0,8277;1,067
3,760441;0,1449;0,6579;0,7925;1,040
3,761267;0,1400;0,6648;0,7681;1,025
3,763235;0,1471;0,6714;0,7566;1,022
3,768342;0,1573;0,6794;0,7532;1,026
3,777204;0,1691;0,6921;0,7566;1,039
3,778185;0,1793;0,6982;0,7595;1,047
3,783319;0,1918;0,7046;0,7600;1,054
3,788410;0,2099;0,7114;0,7605;1,062
3,793382;0,2270;0,7200;0,7649;1,075
3,798189;0,2419;0,7236;0,7784;1,090
3,803803;0,2516;0,7224;0,8065;1,112
3,808396;0,2663;0,7139;0,8238;1,122
3,813377;0,2758;0,7031;0,8328;1,124
3,818371;0,2824;0,6938;0,8346;1,121
3,823378;0,2832;0,6889;0,8299;1,115
3,828427;0,2832;0,6870;0,8157;1,103
3,833384;0,2773;0,6831;0,7947;1,084
3,838328;0,2599;0,6794;0,7720;1,061
3,843369;0,2377;0,6726;0,7473;1,033
3,848412;0,2103;0,6648;0,7222;1,004
3,857877;0,1837;0,6518;0,6975;0,972
3,858582;0,1617;0,6337;0,6696;0,936
3,863922;0,1559;0,6215;0,6550;0,916
3,868914;0,1630;0,6088;0,6474;0,904
3,874073;0,1827;0,5990;0,6540;0,906
3,878757;0,2079;0,5934;0,6731;0,921
3,883617;0,2321;0,5893;0,6953;0,940
3,888662;0,2563;0,5851;0,7224;0,964
3,893895;0,2722;0,5783;0,7464;0,983
3,898688;0,2773;0,5695;0,7732;1,000
3,903905;0,2685;0,5553;0,7994;1,010
3,908988;0,2497;0,5385;0,8194;1,012
3,913872;0,2228;0,5204;0,8253;1,001
3,918815;0,1957;0,5074;0,8135;0,979
3,924009;0,1722;0,4984;0,7876;0,948
3,929005;0,1488;0,4928;0,7532;0,912
3,933942;0,1273;0,4923;0,7148;0,877
3,939104;0,1068;0,4923;0,6787;0,845
3,944152;0,0894;0,4891;0,6381;0,809
3,949277;0,0760;0,4862;0,5946;0,772
3,961483;0,0647;0,4845;0,5472;0,734
3,962193;0,0567;0,4881;0,4957;0,698
3,964307;0,0484;0,4945;0,4559;0,674
3,969200;0,0435;0,5003;0,4161;0,652
3,974862;0,0442;0,5030;0,3887;0,637
3,979194;0,0523;0,5057;0,3750;0,632
3,984293;0,0567;0,5055;0,3777;0,634
3,989255;0,0689;0,5016;0,3884;0,638
3,994248;0,0811;0,4967;0,3955;0,640
3,999241;0,0982;0,4986;0,4021;0,648
4,004330;0,1190;0,5033;0,4046;0,657
4,009340;0,1366;0,5077;0,4009;0,661
4,014315;0,1446;0,5086;0,3809;0,652
4,020336;0,1510;0,5060;0,3530;0,635
4,024621;0,1698;0,5011;0,3301;0,624
4,029328;0,1903;0,4959;0,3186;0,619
4,034347;0,2118;0,4969;0,3286;0,632
4,039564;0,2245;0,4996;0,3694;0,661
4,044704;0,2287;0,4977;0,4424;0,704
4,049744;0,2235;0,4835;0,5218;0,746
4,057131;0,2125;0,4674;0,5964;0,787
4,059912;0,1972;0,4471;0,6535;0,816
4,064739;0,1837;0,4253;0,6941;0,835
4,070824;0,1840;0,4226;0,7078;0,845
4,074689;0,1827;0,4319;0,7156;0,856
4,079913;0,1747;0,4454;0,7234;0,867
4,084793;0,1605;0,4613;0,7354;0,883
4,090045;0,1471;0,4718;0,7466;0,895
4,094765;0,1349;0,4774;0,7564;0,905
4,100203;0,1246;0,4820;0,7617;0,910
4,105001;0,1156;0,4847;0,7740;0,920
4,109950;0,1053;0,4871;0,7979;0,941
4,115123;0,0914;0,4859;0,8700;1,001
4,120832;0,0762;0,4781;0,9569;1,072
4,125063;0,0721;0,4732;1,0530;1,157
4,130048;0,0789;0,4703;1,1473;1,242
4,135040;0,0923;0,4713;1,2267;1,317
4,140082;0,1075;0,4830;1,2912;1,383
4,144905;0,1180;0,5006;1,3469;1,442
4,149947;0,1302;0,5170;1,3835;1,483
4,157393;0,1419;0,5336;1,4052;1,510
4,160529;0,1564;0,5507;1,4106;1,522
4,165248;0,1757;0,5717;1,3903;1,514
4,171032;0,2038;0,5968;1,3510;1,491
4,175295;0,2262;0,6154;1,3080;1,463
4,180491;0,2509;0,6381;1,2714;1,444
4,185326;0,2761;0,6650;1,2421;1,436
4,190345;0,3054;0,6919;1,2081;1,425
4,195407;0,3337;0,7109;1,1714;1,410
4,200409;0,3596;0,7251;1,1404;1,398
4,205500;0,3894;0,7341;1,1131;1,389
4,210401;0,4239;0,7405;1,0867;1,382
4,215799;0,4463;0,7412;1,0696;1,376
4,220966;0,4691;0,7402;1,0495;1,367
4,225542;0,4722;0,7354;1,0315;1,352
4,230579;0,4595;0,7327;1,0234;1,340
4,235973;0,4410;0,7253;1,0102;1,320
4,240619;0,4143;0,7209;0,9941;1,296
4,245446;0,3860;0,7163;0,9760;1,271
4,250453;0,3567;0,7097;0,9552;1,242
4,256888;0,3376;0,7029;0,9354;1,218
4,261060;0,3291;0,6987;0,9174;1,199
4,265784;0,3264;0,6997;0,8876;1,176
4,270858;0,3293;0,7007;0,8284;1,134
4,275907;0,3349;0,6997;0,7857;1,104
4,280867;0,3474;0,6977;0,7576;1,087
4,286884;0,3704;0,6953;0,7510;1,088
4,290862;0,4002;0,6880;0,7659;1,105
4,295951;0,4339;0,6787;0,7938;1,131
4,301093;0,4705;0,6608;0,8258;1,158
4,305964;0,4955;0,6403;0,8629;1,183
4,311058;0,5028;0,6179;0,8986;1,201
4,316042;0,4947;0,5966;0,9293;1,210
4,321266;0,4771;0,5722;0,9472;1,205
4,325893;0,4461;0,5301;0,9438;1,171
4,330955;0,4126;0,5020;0,9242;1,130
4,337406;0,3604;0,4810;0,8893;1,073
4,340969;0,3110;0,4686;0,8451;1,015
4,346284;0,2682;0,4627;0,7933;0,957
4,351016;0,2377;0,4691;0,7466;0,913
4,356816;0,2113;0,4810;0,6933;0,870
4,361720;0,1906;0,4876;0,6362;0,824
4,366242;0,1805;0,4923;0,5812;0,783
4,371210;0,1808;0,4937;0,5213;0,740
4,376514;0,1998;0,4911;0,4788;0,714
4,382535;0,2179;0,4942;0,4473;0,701
4,387311;0,2345;0,4957;0,4178;0,689
4,391479;0,2470;0,4984;0,4012;0,686
4,396627;0,2568;0,5028;0,3894;0,686
4,401470;0,2629;0,5035;0,3870;0,687
4,406565;0,2697;0,5050;0,3880;0,692
4,411530;0,2658;0,5045;0,4099;0,702
4,416877;0,2489;0,5045;0,4671;0,731
4,421553;0,2123;0,4920;0,5868;0,795
4,426550;0,1512;0,4539;0,7459;0,886
4,431563;0,1082;0,4165;0,8324;0,937
4,437393;0,0684;0,3870;0,8810;0,965
4,441502;0,0396;0,3718;0,9044;0,979
4,446531;0,0252;0,3750;0,9127;0,987
4,451601;0,0225;0,3838;0,9096;0,987
4,456755;0,0257;0,4058;0,9086;0,995
4,461706;0,0364;0,4244;0,9108;1,005
4,466701;0,0606;0,4400;0,9105;1,013
4,473775;0,0909;0,4498;0,9139;1,023
4,477056;0,1202;0,4569;0,9154;1,030
4,482031;0,1537;0,4661;0,9213;1,044
4,487765;0,1730;0,4713;0,9220;1,050
4,491859;0,1869;0,4788;0,9210;1,055
4,497269;0,1979;0,4832;0,9174;1,056
4,501989;0,1957;0,4832;0,9122;1,051
4,507170;0,1857;0,4769;0,8978;1,033
4,512142;0,1732;0,4747;0,8744;1,010
4,517179;0,1561;0,4676;0,8460;0,979
4,522168;0,1388;0,4637;0,8131;0,946
4,527103;0,1258;0,4652;0,7671;0,906
4,532113;0,1185;0,4730;0,7332;0,880
4,537205;0,1138;0,4830;0,7136;0,869
4,542111;0,1129;0,4903;0,7107;0,871
4,547095;0,1170;0,4940;0,7231;0,884
4,552360;0,1244;0,4974;0,7424;0,902
4,560911;0,1327;0,5020;0,7669;0,926
4,562154;0,1437;0,5069;0,7923;0,951
4,567362;0,1561;0,5111;0,8170;0,976
4,577549;0,1666;0,5148;0,8392;0,998
4,578495;0,1742;0,5165;0,8463;1,007
4,582566;0,1852;0,5216;0,8424;1,008
4,587402;0,1984;0,5265;0,8338;1,006
4,592369;0,2118;0,5338;0,8341;1,013
4,597480;0,2304;0,5448;0,8443;1,031
4,603368;0,2543;0,5492;0,8734;1,063
4,607638;0,2788;0,5482;0,9115;1,100
4,612705;0,2993;0,5487;0,9477;1,135
4,617653;0,3178;0,5470;0,9753;1,162
4,622559;0,3254;0,5465;1,0009;1,186
4,627556;0,3384;0,5472;1,0290;1,214
4,632725;0,3540;0,5499;1,0625;1,248
4,638018;0,3572;0,5604;1,0776;1,266
4,642994;0,3520;0,5705;1,0754;1,267
4,647772;0,3374;0,5846;1,0571;1,254
4,659109;0,3154;0,5986;1,0185;1,223
4,660227;0,2824;0,6105;0,9662;1,177
4,663445;0,2428;0,6213;0,9064;1,125
4,668041;0,2057;0,6406;0,8512;1,085
4,675494;0,1749;0,6586;0,8099;1,058
4,677882;0,1542;0,6753;0,7889;1,050
4,682830;0,1412;0,6819;0,7752;1,042
4,688160;0,1302;0,6845;0,7735;1,041
4,693018;0,1153;0,6811;0,7969;1,055
4,697930;0,1048;0,6728;0,8541;1,092
4,703846;0,1077;0,6596;0,9359;1,150
4,708243;0,1195;0,6420;1,0263;1,216
4,713052;0,1451;0,6303;1,1177;1,291
4,718048;0,1649;0,6188;1,2049;1,365
4,723209;0,1744;0,6017;1,2782;1,423
4,728283;0,1832;0,5883;1,3361;1,471
4,733126;0,1920;0,5783;1,3908;1,518
4,738428;0,1972;0,5639;1,4282;1,548
4,743464;0,2052;0,5521;1,4680;1,582
4,748874;0,2130;0,5443;1,5054;1,615
4,763325;0,2265;0,5370;1,5279;1,635
4,764563;0,2438;0,5328;1,5252;1,634
4,765057;0,2668;0,5323;1,4908;1,605
4,768593;0,2937;0,5468;1,4338;1,562
4,778565;0,3249;0,5683;1,3681;1,517
4,779569;0,3508;0,5971;1,2958;1,469
4,783531;0,3716;0,6232;1,2193;1,419
4,788589;0,3968;0,6457;1,1201;1,352
4,793634;0,4080;0,6604;1,0322;1,291
4,798546;0,4185;0,6736;0,9438;1,233
4,804085;0,4224;0,6880;0,8560;1,177
4,808655;0,4222;0,6994;0,7737;1,125
4,813540;0,4202;0,7080;0,6951;1,077
4,818676;0,4153;0,7163;0,6269;1,039
4,823874;0,4124;0,7241;0,5724;1,011
4,828615;0,4060;0,7354;0,5353;0,996
4,833508;0,3919;0,7388;0,5155;0,982
4,838819;0,3757;0,7412;0,5108;0,975
4,843606;0,3647;0,7351;0,5130;0,968
4,848995;0,3572;0,7251;0,5099;0,956
4,859312;0,3503;0,7170;0,5074;0,946
4,860185;0,3496;0,7109;0,5042;0,939
4,864122;0,3508;0,7065;0,5096;0,939
4,869295;0,3628;0,6980;0,5209;0,943
4,875091;0,3794;0,6828;0,5389;0,949
4,879043;0,3982;0,6665;0,5629;0,959
4,883915;0,4161;0,6477;0,5866;0,968
4,889012;0,4258;0,6291;0,6088;0,974
4,894038;0,4246;0,6044;0,6232;0,966
4,898997;0,4163;0,5861;0,6313;0,957
4,904262;0,3992;0,5700;0,6276;0,937
4,909126;0,3777;0,5538;0,6130;0,908
4,914134;0,3494;0,5375;0,5986;0,877
4,919331;0,3137;0,5221;0,5927;0,850
4,925065;0,2687;0,5035;0,5868;0,819
4,929405;0,2304;0,4876;0,5802;0,792
4,934268;0,1994;0,4735;0,5619;0,761
4,939180;0,1761;0,4656;0,5275;0,725
4,944414;0,1566;0,4617;0,4898;0,691
4,949146;0,1473;0,4593;0,4481;0,658
4,959105;0,1402;0,4600;0,4077;0,631
4,960124;0,1322;0,4630;0,3709;0,608
4,964438;0,1258;0,4666;0,3423;0,592
4,976408;0,1231;0,4705;0,3203;0,582
4,977146;0,1239;0,4759;0,2983;0,575
4,980416;0,1266;0,4776;0,2841;0,570
4,984416;0,1251;0,4813;0,2829;0,572
4,989540;0,1204;0,4840;0,2924;0,578
4,994574;0,1173;0,4884;0,3132;0,592
4,999911;0,1226;0,4901;0,3335;0,605
5,005300;0,1341;0,4955;0,3572;0,625
5,009657;0,1490;0,4955;0,3843;0,644
5,014477;0,1666;0,5025;0,4219;0,677
5,020027;0,1769;0,5055;0,4801;0,719
5,024872;0,1820;0,5094;0,5519;0,773
5,029681;0,1893;0,5096;0,6220;0,826
5,034636;0,2020;0,5104;0,6789;0,873
5,039994;0,2167;0,5106;0,7187;0,908
5,044828;0,2299;0,5152;0,7500;0,939
5,049739;0,2458;0,5223;0,7605;0,955
5,058305;0,2617;0,5311;0,7710;0,972
5,060092;0,2785;0,5414;0,7788;0,989
5,069327;0,2944;0,5534;0,7786;1,000
5,070487;0,3083;0,5641;0,7713;1,004
5,074802;0,3200;0,5753;0,7520;0,999
5,079943;0,3296;0,5822;0,7300;0,990
5,084858;0,3345;0,5900;0,6975;0,973
5,089935;0,3325;0,5983;0,6701;0,958
5,094961;0,3222;0,6022;0,6513;0,944
5,100054;0,3027;0,6051;0,6477;0,937
5,105005;0,2861;0,5986;0,6398;0,922
5,110011;0,2695;0,5932;0,6318;0,908
5,115058;0,2573;0,5873;0,6137;0,888
5,120208;0,2546;0,5836;0,5934;0,870
5,125390;0,2546;0,5849;0,5822;0,864
5,130144;0,2604;0,5917;0,5797;0,868
5,136892;0,2700;0,6003;0,5836;0,880
5,140493;0,2812;0,6105;0,5888;0,894
5,145667;0,2900;0,6179;0,5885;0,901
5,150596;0,3020;0,6225;0,5990;0,915
5,161839;0,3149;0,6264;0,6071;0,927
5,162498;0,3293;0,6293;0,6091;0,936
5,165734;0,3340;0,6328;0,6061;0,938
5,174112;0,3288;0,6386;0,6042;0,939
5,175469;0,3240;0,6447;0,6027;0,940
5,180460;0,3222;0,6494;0,5920;0,936
5,186425;0,3244;0,6525;0,5849;0,934
5,191195;0,3222;0,6665;0,5805;0,941
5,195803;0,3188;0,6821;0,5861;0,954
5,200840;0,3196;0,6953;0,6093;0,978
5,205776;0,3352;0,7056;0,6393;1,009
5,210832;0,3562;0,7190;0,6801;1,052
5,216064;0,3745;0,7307;0,7322;1,100
5,221203;0,3982;0,7390;0,7930;1,155
5,225825;0,4063;0,7471;0,8543;1,205
5,230679;0,3946;0,7566;0,8871;1,231
5,236757;0,3990;0,7464;0,9213;1,251
5,240920;0,4161;0,7378;0,9579;1,279
5,245710;0,4363;0,7234;0,9858;1,298
5,250703;0,4495;0,7156;0,9999;1,309
5,256066;0,4522;0,7239;0,9997;1,314
5,261262;0,4517;0,7285;0,9848;1,306
5,266238;0,4537;0,7332;0,9667;1,295
5,278270;0,4532;0,7373;0,9533;1,288
5,278983;0,4615;0,7400;0,9489;1,289
5,281340;0,4744;0,7420;0,9474;1,294
5,290754;0,4925;0,7415;0,9486;1,301
5,291948;0,5055;0,7402;0,9594;1,313
5,296219;0,5184;0,7337;0,9689;1,321
5,301312;0,5299;0,7302;0,9794;1,332
5,306237;0,5345;0,7253;0,9824;1,333
5,311439;0,5228;0,7234;0,9670;1,316
5,316148;0,4994;0,7146;0,9489;1,289
5,321563;0,4671;0,7100;0,9259;1,257
5,326094;0,4297;0,7031;0,8912;1,214
5,331159;0,3833;0,6970;0,8492;1,164
5,336754;0,3442;0,6968;0,8118;1,124
5,341308;0,3046;0,6926;0,7876;1,092
5,346507;0,2675;0,6789;0,7779;1,067
5,351482;0,2443;0,6670;0,7723;1,049
5,356581;0,2424;0,6538;0,7635;1,034
5,361499;0,2641;0,6496;0,7351;1,016
5,366809;0,2839;0,6567;0,7063;1,005
5,378152;0,3120;0,6699;0,6943;1,014
5,378813;0,3484;0,6860;0,7170;1,052
5,381981;0,3909;0,7007;0,7632;1,107
5,392400;0,4312;0,7075;0,8253;1,169
5,393383;0,4683;0,7078;0,8878;1,228
5,396742;0,4940;0,6982;0,9403;1,271
5,401733;0,5033;0,6897;0,9770;1,297
5,406635;0,5013;0,6838;0,9973;1,309
5,411562;0,4991;0,6623;0,9907;1,292
5,416586;0,4884;0,6459;0,9758;1,268
5,421973;0,4671;0,6325;0,9452;1,230
5,426681;0,4270;0,6218;0,9096;1,182
5,431719;0,3899;0,6144;0,8697;1,134
5,437516;0,3564;0,6078;0,8380;1,095
5,441808;0,3345;0,6012;0,8050;1,059
5,446940;0,3156;0,5929;0,7681;1,020
5,461388;0,3042;0,5846;0,7268;0,981
5,462395;0,2973;0,5817;0,6821;0,944
5,462922;0,2998;0,5873;0,6252;0,909
5,467148;0,2924;0,5917;0,5775;0,877
5,473908;0,2790;0,5951;0,5301;0,844
5,477036;0,2685;0,5981;0,4744;0,809
5,482042;0,2582;0,6017;0,4207;0,778
5,487061;0,2546;0,6056;0,3726;0,755
5,492301;0,2577;0,6130;0,3313;0,743
5,497217;0,2697;0,6198;0,3071;0,742
5,503460;0,2878;0,6247;0,3025;0,751
5,507130;0,3086;0,6259;0,3100;0,764
5,512528;0,3283;0,6247;0,3320;0,780
5,517352;0,3560;0,6249;0,3435;0,797
5,522228;0,3779;0,6293;0,3459;0,812
5,527173;0,3968;0,6386;0,3489;0,829
5,532293;0,4068;0,6494;0,3564;0,845
5,537612;0,4080;0,6569;0,3626;0,854
5,542349;0,4082;0,6591;0,3691;0,859
5,547257;0,4109;0,6606;0,3770;0,864
5,553511;0,4143;0,6643;0,3848;0,872
5,557595;0,4112;0,6679;0,3982;0,880
5,562949;0,3975;0,6716;0,4190;0,886
5,567967;0,3909;0,6613;0,4625;0,897
5,577358;0,3899;0,6503;0,5055;0,911
5,578016;0,3792;0,6401;0,5624;0,933
5,582959;0,3594;0,6354;0,6213;0,959
5,590942;0,3433;0,6325;0,6770;0,988
5,592674;0,3381;0,6291;0,7249;1,018
5,597617;0,3323;0,6237;0,7591;1,037
5,603258;0,3252;0,6205;0,7784;1,047
5,607885;0,3191;0,6220;0,7788;1,047
5,612779;0,3169;0,6252;0,7696;1,041
5,618015;0,3178;0,6350;0,7461;1,030
5,622951;0,3213;0,6420;0,7202;1,017
5,627952;0,3254;0,6533;0,6877;1,003
5,633106;0,3296;0,6699;0,6552;0,993
5,637987;0,3354;0,6919;0,6315;0,995
5,643007;0,3398;0,7136;0,6218;1,006
5,647904;0,3430;0,7346;0,6276;1,025
5,658067;0,3413;0,7527;0,6362;1,043
5,658736;0,3425;0,7686;0,6560;1,067
5,663547;0,3440;0,7801;0,6823;1,092
5,668282;0,3467;0,7933;0,7229;1,128
5,673013;0,3564;0,8089;0,7630;1,168
5,677995;0,3652;0,8216;0,8155;1,214
5,683219;0,3738;0,8331;0,8778;1,267
5,688200;0,3743;0,8392;0,9408;1,315
5,693386;0,3757;0,8372;0,9955;1,354
5,698250;0,3735;0,8343;1,0378;1,383
5,703264;0,3687;0,8265;1,0684;1,400
5,708184;0,3596;0,8179;1,0930;1,412
5,713095;0,3476;0,8121;1,1074;1,417
5,718296;0,3301;0,8008;1,1148;1,412
5,723243;0,3264;0,7830;1,1165;1,402
5,728271;0,3362;0,7740;1,1179;1,401
5,733230;0,3442;0,7737;1,1153;1,400
5,738382;0,3508;0,7796;1,1030;1,396
5,743474;0,3584;0,7845;1,0759;1,379
5,748382;0,3721;0,7916;1,0354;1,355
5,757162;0,3860;0,8013;0,9943;1,334
5,758747;0,3975;0,8189;0,9406;1,309
5,763462;0,4041;0,8397;0,8810;1,282
5,775587;0,3997;0,8587;0,8030;1,242
5,776363;0,3735;0,8753;0,6999;1,181
5,778530;0,3525;0,8793;0,6176;1,131
5,783602;0,3379;0,8753;0,5487;1,087
5,788689;0,3235;0,8690;0,4942;1,051
5,793623;0,3100;0,8641;0,4493;1,022
5,798597;0,3005;0,8612;0,4112;1,000
5,803750;0,2922;0,8570;0,3850;0,984
